Century,Complement,Tense,Tense_Simplified,Reading,left,right,year,buinn,source,be,verb,Sub_BA,SuB,Excl
14,NULL,NA,NA,vel búið,"rand hinn örva Vermundarson með hálfan þriðja tug manna, vel",að vopnum. Hefir þú vel og stórmannlega mér veitt sem guð þakki þér. Nú er e,1312.5,búna,(finnboga),NA,NA,None,0,
14,NULL,NA,NA,Fixed,þótti henni allillt að fara á brott. Og eftir það færðu þeir,frændurnir og skorti ekki vætta. Menn tóku vel við Finnboga og þótti hann ve,1312.5,búið,(finnboga),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"yrðs og undan honum fótinn fyrir neðan ökkla, skildu við svo",. Lifði Gyrður síðan og var kallaður Gyrður hinn halti. Eftir það fóru þeir t,1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,Sörla upp héðan. Hún kvaðst eigi það lasta en kvað eigi svo,hlýða mundu því að hann var gjafvinur og þingmaður Ásgríms Elliðagrímssonar,1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,omur Sörla. Hún kvaðst eigi það lasta mundu en kvað eigi svo,"hlýða mundu því að hann var þingmaður Ásgríms Elliða-Grímssonar ""far nú og h",1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,". Þorgils kvað þá lengi fylgst hafa, sagði þá og ekki að svo",skilja mundu. Þorsteinn spurði Starkað hvort hann vildi heldur teygja Þorgil,1320,búnu,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,nú vís hver gert hefir og kvað þá Þorgils varla mega við svo,"skilja. Þórhallur bað hann utan fara ""og megi þá sjatna þessi óþokki er í mi",1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"igu hundraða. Bjarni hét að hann skyldi ráða, skildu við svo",. Og er Þorgils kom heim kom þar Þórný dóttir hans. Þorgils spyr hvað hún vil,1320,búið,(floam),NA,NA,None,0,
14,NULL,IMP,Other,Prepared,"en kvaðst vilja gera til lykta áður sín erindi ""og vertu þá","er eg geri þér orð."" Eftir það fóru þeir til skips og ætluðu að fara um hin",1320,búinn,(floam),NA,NA,None,0,
14,NULL,NA,NA,Fixed,aka þeir bragðs að þeir flytja hana til báls er Auðunn hafði,. Síðan kasta þeir henni á bálið og voru hjá meðan hún brann. Þá mælti Auðunn,1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"ð finna hana brátt. Hún kvað vel ef svo væri, skilja við svo",. Þorgrímur reið nú leið sína fyrir neðan Áshildarmýri. Helgi sat fyrir honum,1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,nnars hönd gera en eigi fyrir sína og skilja þeir nú við svo,. Um vorið voru menn kvaddir af Ásgrími til skipsdráttar og kom fjöldi manns.,1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,ms flest að þú ert ekki vanvirður í þótt þið skiljið við svo,. Unnum vér þér sæmdar og hógsetu héðan af og má af þér margt tala það er mik,1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"ir jarl, ""í móti þér eða annar maður ella"" og skildu við svo",. Eftir það kvaddi jarl þings og sagði þar fyrir hverju áfelli hann var orðin,1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,Live,hefir hann föng á. Þorgils áhlýddist lítt. Og er hann hafði,hér þrettán vetur kom skip af hafi. Þar var á Þorleifur sonur hans og hafði,1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,Live,efir hann til. Þorgils áhlýddist lítt við það. Hann hafði þá,hér þrettán vetur. Skip kom af hafi. Var þar á Þorleifur son hans og hafði g,1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"r kominn og bað Bjarna upp standa, kvað honum eigi hlýða svo",", sagði föður sinn reiðan. Bjarni spratt upp þegar því að hann var vitur maðu",1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,ir kostað oss bóndi en vér höfum gert þér ekki til gagns svo,. Nú mun eg fara til móts við víkingana því að ósýnt er um þinn frið þegar vé,1320,búið,(floam),NA,NA,None,0,
14,NULL,NA,NA,Fixed,t Guðrún. Hún var fríð kona sýnum og vel að kvenlegum listum,. Surtur járnhaus finnur Ólaf þenna vetur og vill fá systur hans til frillu e,1320,búin,(floam),NA,NA,None,0,
14,NULL,NF,Other,Prepared,enna að synja ferðarinnar fyrir nauðsyn landsmanna og kvaðst,"þá er Eiríkur vildi fara en kvaðst vilja gera til lykta áður sín erindi ""og",1320,búinn,(floam),NA,NA,None,0,
14,NULL,NA,NA,svo búið,þetta væri meir gert af kappi en eftir lögum en þó stóð svo,. Varð nú tíðindalaust fram yfir miðsumar. 47. kafli Að áliðnu sumri kom Gret,1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,Fixed,an Hítará mun vera vígi gott og þó fylgsni ef klóklega er um,. Er þar bora í gegnum fjallið og sér það neðan af veginum því að þjóðgatan l,1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"ða."" ""Hætt mun á það verða,"" sagði Grettir og skildu við svo",. Fór Þorbjörn heim aftur. 74. kafli Svo er sagt að þá er Grettir hafði tvo v,1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,svo búið,t við reiður er honum voru engin orð ger og kvað þá eigi svo,skilja skyldu. Hafði hann þá spurn af nær þeirra væri sunnan von og reið han,1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"í fylgsni ""ef hann væri hér. Munuð þér nú vel við una að svo",standi. Var ekki ofhefnt fyrir víg Atla þó að þetta kæmi fyrir. Spurðuð þér,1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"að verja ""en illa er það er þér mislíkar."" Björn kvað nú svo",vera verða. Litlu síðar komu þeir menn til Bjarnar sem misst höfðu frændur s,1315,búið,(grettir),NA,NA,None,0,
14,NULL,PST,PST,Prepared,. Fékk Grettir þá stór högg af þeim svo að við meiðingum var,. Húskarlar fóru þá heim og sögðu mikið af framgöngu sinni. Húsfreyja bað þá,1315,búið,(grettir),NA,NA,None,0,
14,NULL,PST,PST,Prepared,s kostur mundi verða hafði hann sig af þinginu því að þá var,að frændur Grettis mundu að honum ganga. Fékk hann og ekki af því fé er til,1315,búið,(grettir),NA,NA,None,0,
14,NULL,PST,PST,Prepared,ð heim eftir það. Ásdís húsfreyja sendir eftir mönnum og var,um lík Atla og var hann jarðaður hjá föður sínum. Hann var mjög harmdauður þ,1315,búið,(grettir),NA,NA,None,0,
14,NULL,PST,PST,Prepared,ð. 8. kafli Þeir Önundur og Ásmundur létu í haf er þeir voru,og höfðu samflota. Þá kvað Önundur þetta: Þótti eg hæfr að Hrotta hreggvind,1315,búnir,(grettir),NA,NA,None,0,
14,NULL,PST,PST,Prepared,"ráða mágur,"" segir Þorkell. Reið hann nú heim þá er hann var",og leysti Ásmundur hann burt með góðum gjöfum. Nokkru síðar bjóst Þorkell h,1315,búinn,(grettir),NA,NA,Sub_Before,1,
14,NULL,PST,PST,Prepared,enni var mest um hann hugað. Létu þeir í haf þegar þeir voru,og byr gaf. Og er þeir komu út yfir grunn öll undu þeir segl. Grettir gerði,1315,búnir,(grettir),NA,NA,Sub_Before,1,
14,NULL,NA,NA,Live,ú í eyjunni. Hann var son Kárs hins gamla er þar hafði lengi,. Þorfinnur var höfðingi mikill. Og er alljóst var orðið sáu menn til úr eyju,1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,Fixed,num en nú var þar fyrir bundinn hurðarflaki og óvendilega um,". Þverþilið var allt brotið frá skálanum, þar fyrir framan hafði verið, bæði",1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,svo búið,a Auður var. Var þessu keypt. Riðu þeir Önundur heim við svo,. Auður þakkaði Önundi liðveislu við Ólaf. Þetta haust fékk Ólafur feilan Álf,1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,Live,egi sem eru Þórir þömb og Ögmundur illi. Munu þeir hafa ekki,"heppilega fyrir oss en eg treysti ekki vel Íslendingi."" Talaði hann hér til",1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,Fixed,kom heim til húsfreyju: Tólf höfum gröf hjá gjálfri gunnelds,runnum. Einn nam eg öllum vinna ótrauðr beran dauða. Hver munu gild um gjörv,1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,svo búið,dið var og eigi var forbrekkis að fara. Gengu nú frá við svo,. Hinn þriðja dag fór prestur með þeim og leituðu allan daginn og Glámur fann,1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,Fixed,"unir þeirra við þurfa."" Hún tók þá undan skikkju sinni sverð",". Það var allgóður gripur. Hún mælti þá: ""Sverð þetta átti Jökull föðurfaðir",1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,svo búið,miðsumar að Þorbjörn öxnamegin reið til Bjargs. Hann var svo,að hann hafði hjálm á höfði og gyrður við sverð og spjót í hendi. Það var f,1315,búinn,(grettir),NA,NA,None,0,
14,NULL,PST,PST,Prepared,"ðir."" Jarl kvað öngan þeirra spara skyldu. Var þá við sjálfu",að þeir mundu berjast. Þá gengu að jarli margir góðgjarnir menn og báðu að h,1315,búið,(grettir),NA,NA,None,0,
14,NULL,NA,NA,Fixed,"sem þessi hinn mikli stafkarl sá húsfrúna, að hún var betur","en aðrar konur, mælti hann svo til hennar: ""Góða húsfreyja,"" sagði hann, ""ha",1315,búin,(grettir),NA,NA,None,0,
14,NULL,NA,NA,svo búið,undir að þetta væri þarfleysuglens og Grettir mundi eigi svo,hafa vilja ef hann frétti þessi orð. Ekki bar þar til tíðinda fleira að boði,1315,búið,(grettir),NA,NA,None,0,
14,NULL,Samsett,Other,Prepared,sögunni eftir AM 945 4to. Þar er komið að óvinir Þóris hafa,honum fyrirsát en Önundur nokkur fer til að ginna hann í gildru.) Þeir komu,1325,búið,(gull),NA,NA,None,0,
14,NULL,NA,NA,Live,fyrir vestan fjörð næturgestur. Hann setti annan mann fyrir,í Bæ að annast þar um. Þórir sat nú um kyrrt og var honum allmikill hugur á,1325,búið,(gull),NA,NA,None,0,
14,NULL,NA,NA,Fixed,honum mikill í rauðum kyrtli og hafði hjálm á höfði og sverð,í hendi. Hann hafði um sig digurt belti og þar á góðan hníf og glófa á höndu,1325,búið,(gull),NA,NA,None,0,
14,NULL,NA,NA,Fixed,Múla. En því var þessa við getið að þessi maður var öðruvís,en þeir menn er þar riðu hversdaglega. Hann hafði hjálm á höfði en skjöld á,1325,búinn,(gull),NA,NA,None,0,
14,NULL,NA,NA,Live,i en stundum var hann með Þóri. En er Þórir hafði einn vetur,fór hann til Kleifa og með honum Gilli og Vaði skáld og fóstbræður hans. Þór,1325,búið,(gull),NA,NA,None,0,
14,NULL,PST,PST,Prepared,naði öllu því fé er þar var og fóru af skóginum er þeir voru,", fyrst til Svíþjóðar en þaðan til Gautlands og fundu þar Hlöðvi jarl son Æs",1325,búnir,(gull),NA,NA,Sub_Before,1,
14,NULL,NA,NA,Fixed,g komu síð að landi. Úlfur gekk í móti þeim og er þeir höfðu,um skip sitt sá Þórir hvar eldur var nær sem lýsti af tungli og brá yfir blá,1325,búið,(gull),NA,NA,None,0,
14,NULL,NA,NA,Fixed,heita. Hann var snemma mikill og vænlegur og vel að íþróttum,", þess að hann skorti þó um allt við Hörð. Uxu þeir nú upp báðir samt og var",1350,búinn,(hardar),NA,NA,None,0,
14,NULL,NA,NA,Fixed,"að afli, syndur manna best og um alla hluti vel að íþróttum",. Hann var hvítur á hörund en bleikur á hár. Hann var breiðleitur og þykklei,1350,búinn,(hardar),NA,NA,None,0,
14,NULL,NA,NA,Fixed,frá manni að segja að hann er vitur maður og vel að íþróttum,". Mun hann og vera þarfur búi og miklu á leið koma, því er þar hentar til, e",1350,búinn,(hardar),NA,NA,None,0,
14,NULL,NA,NA,Fixed,a lítið þar skyldu féna. Segja það sumir menn að Hörður hafi,að Uppsölum í þenna tíma en Torfi á Breiðabólstað. Þá hafði Hörður sextán ve,1350,búið,(hardar),NA,NA,None,0,
14,NULL,NA,NA,svo búið,ra fyrr en eg veit fararefni mín því að enn eru lítil að svo,"."" Geir mælti: ""Slíkt er vel boðið fóstbróðir og vænlegt ráð sýnist mér þetta",1350,búnu,(hardar),NA,NA,None,0,
14,NULL,PST,PST,Prepared,áða skyldu. Búa þeir nú skip sitt. 14. kafli Þá er þeir voru,"skilja þeir fóstbræður og þeir feðgar með mikilli vináttu, halda nú austur",1350,búnir,(hardar),NA,NA,Sub_Before,1,
14,NULL,NA,NA,Fixed,"i að hefna sín ""og eruð þér,"" segir hann ""til illgerða einna","."" Þá voru þeir komnir til Harðar Þórður köttur og Þorgeir gyrðilskeggi, sek",1350,búnir,(hardar),NA,NA,None,0,
14,NULL,NA,NA,Fixed,"i. Hörður mælti: ""Það mun verða fram að koma sem ætlað er og",að ei sé hægt við að gera. En firr er það mínu skapi að liggja í þessum illv,1350,búið,(hardar),NA,NA,None,0,
14,NULL,NA,NA,svo búið,i fær ekki af Herði utan stór orð. Hann ríður á burt við svo,". Litlu síðar mælti Geir til Harðar: ""Það er meiri sómi að við förum til boðs",1350,búið,(hardar),NA,NA,None,0,
14,NULL,NA,NA,vel búið,"Indriða, rammur maður að afli. Hann skaut manna best og vel",að öllum íþróttum. Hann skaut eftir Geir gaflaki og kom í milli herða honum,1350,búinn,(hardar),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"og athafnir. ""Þykir mér,"" segir hann, ""illt ráð vort að svo","að vér lifum við það eitt er vér rænum til."" Þeir sögðu að hann mundi mestu",1350,búnu,(hardar),NA,NA,None,0,
14,NULL,PST,PST,Prepared,"."" Eftir það fóru þeir á Þorbrandsstaði. Voru þeir og skjótt",", Oddur og Þórir. Fóru nú þar til er þeir komu á Ásbrandsstaði. Krafði Hávar",1330,búnir,(havardar),NA,NA,None,0,
14,NULL,PRS,PRS,Prepared,"og mælti: ""Hér er kominn Hávarður mágur ykkar og er þann veg","sem þá er hann mundi ætla til stórræða nokkurra."" Og er þeir heyra þetta ka",1330,búinn,(havardar),NA,NA,None,0,
14,NULL,NA,NA,Fixed,ði þar sængur þeirra og festi þar upp vopn þeirra og var þar,um hið besta. En Steinþór boðar að sér mönnum. Skorti þar eigi vini né frænd,1330,búið,(havardar),NA,NA,None,0,
14,NULL,NA,NA,Fixed,málið. Og með því að þeir vissu áður hversu þeir höfðu undir,"þá gengu þeir að þessu allgleðilega. Þá mælti Gestur: ""Með því að það er vil",1330,búið,(havardar),NA,NA,None,0,
14,NULL,Samsett,Other,Prepared,nýju en eg vil eigi hætta til að hafa hina fornu. En lát þú,"þessar nær er eg læt eftir koma."" Hann kvað svo vera skyldu. Eftir það fóru",1330,búnar,(havardar),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"og beit eigi á þinn vonda skalla."" Atli sér að eigi mun svo","hlýða, kastar síðan sverðinu og hleypur undir Þorgrím og rekur hann niður vi",1330,búið,(havardar),NA,NA,None,0,
14,NULL,PRS,PRS,Prepared,"Steinþór var þar fyrir með nokkura menn. Þá mælti Hávarður: """,erum vér bóndi að fara hvert er þér viljið láta fara. Viljum vér gjarna þér,1330,Búnir,(havardar),NA,NA,None,0,
14,NULL,PST,PST,Prepared,stri Hallgríms og bjóst til ferðar með þeim. Og er þeir voru,fara þeir þar til er báturinn var. Fagnaði Þórhallur þeim vel. Voru þeir þá,1330,búnir,(havardar),NA,NA,None,0,
14,NULL,PST,PST,Prepared,mlega. Hann bjó og Þórhall með góðum vopnum. Og er þeir voru,"sneri hann að Bjargeyju og minntist við hana, kvað þá eigi sýnt vera nær þa",1330,búnir,(havardar),NA,NA,Sub_Before,1,
14,NULL,NA,NA,Fixed,Ljóts er hljóp á engið á vorin. Voru þar í stíflur og vel um,. Fór svo jafnan er Þorbjörn átti að hafa engið að hann náði aldrei læknum og,1330,búið,(havardar),NA,NA,None,0,
14,NULL,NA,NA,Fixed,"ir Þorgrímur sunnan að húsum, sjá nú að þar er öðruvís fyrir",en þeir ætluðu. Standa þar menn með vopnum og búnir til viðtöku. Þá mælti Þo,1330,búið,(havardar),NA,NA,None,0,
14,NULL,PRS,PRS,Prepared,r gengu hvert sem einn þurfti að fara. Og er þeir voru allir,gengu þeir út í túnið. Steinþór var þar fyrir með nokkura menn. Þá mælti Há,1330,búnir,(havardar),NA,NA,None,0,
14,NULL,PST,PST,Prepared,sín og klæði og búast sem skörulegast. Og er þeir voru mjög,kom Atli aftur og var þá kominn í sterka brynju og brugðið sverð í hendi. Þ,1330,búnir,(havardar),NA,NA,None,0,
14,NULL,NA,NA,vel búið,"þeir þaðan þrír en komu átján saman, allir frækilegir og vel",". Hávarður kvað þá vísu: Það mun vestr og vestan, varð ár roðin sára, orð ti",1330,búnir,(havardar),NA,NA,None,0,
14,NULL,NA,NA,vel búið,og var litla stund á brott. Hann kom aftur með hesta tvo vel,". Þá mælti Þorbjörn að þeir skyldu stíga á bak: ""Vil eg senda ykkur á Eyri ti",1330,búna,(havardar),NA,NA,None,0,
14,NULL,NA,NA,svo búið,óð Atli bóndi snemma upp og gekk af sæng sinni. Atli var svo,"að hann var í hvítum stakki, stuttum og þröngum. Var maðurinn ekki skjótleg",1330,búinn,(havardar),NA,NA,None,0,
14,NULL,NA,NA,vel búið,r. Hún var mikil á allan vöxt. Hún var fögur að áliti og vel,", í rauðum kyrtli og allur hlöðum búinn, og digurt silfurbelti um sig. Hún ha",1310,búin,(kjalnes),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"hvor, Örn austmaður og Búi. En er Kolfinnur kom í stofu svo",sem fyrr var sagt þótti flestum mönnum hann vera heldur hæðilegur. Hann nam,1310,búinn,(kjalnes),NA,NA,None,0,
14,NULL,PRS,PRS,Prepared,erk sitt svo illt að hann reið þegar í brott og til skips er,var suður á Eyrarbakka og fór þar utan um sumarið en síðan höfum vér önga sö,1310,búið,(kjalnes),NA,NA,None,0,
14,NULL,PST,PST,Prepared,"a hans um þrjá vetur. Búi fór með fjalli inn, þegar hann var",", sem leið liggur. Esja fóstra hans fór á leið með honum og þótti mikið fyri",1310,búinn,(kjalnes),NA,NA,Sub_Before,1,
14,NULL,PST,PST,Prepared,m norður í Hrútafjörð. Tók hann sér þar fari og er þeir voru,sigldu þeir á haf. Þeir bræður Helgi og Vakur tóku sér fari um sumarið í Ko,1310,búnir,(kjalnes),NA,NA,Sub_Before,1,
14,NULL,NA,NA,svo búið,"Það vil eg eigi,"" sagði hann, ""vil eg halda búnaði mínum svo",". Mun eg og öngan mann með mér draga."" ""Þú munt ráða vilja,"" sagði hún. Eftir",1310,búið,(kjalnes),NA,NA,None,0,
14,NULL,NA,NA,svo búið,"út og litast um, sér að ekki er framorðið. Kolfinnur var svo",að hann var í kollhettu og hafði kneppt blöðum milli fóta sér. Hann hafði h,1310,búinn,(kjalnes),NA,NA,None,0,
14,NULL,NA,NA,Fixed,gætan drykk. Allur borðbúnaður var þar af silfri og við gull,", diskar og ker og spænir. Fríður settist þá niður hjá Búa og snæddu og druk",1310,búinn,(kjalnes),NA,NA,None,0,
14,NULL,NA,NA,Fixed,u þau í lítið herbergi. Það var allt tjaldað og ágæta vel um,". Fríður mælti: ""Hér skaltu Búi setjast niður og hvíla þig og leggja af þér v",1310,búið,(kjalnes),NA,NA,None,0,
14,NULL,NA,NA,Fixed,annað sinn. Voru þá allmiklar sviptingar. Var þá við sjálft,að Jökull mundi falla. Og í því var sem kippt væri báðum fótum senn undan Bú,1310,búið,(kjalnes),NA,NA,None,0,
