label,textid,genre,year,century,lexicaldiversity,subgenre,treeid,tense,prog,fara,taka,,FOCAL,text,Notes
IP-MAT,mamma,nar,2008,21,0.23,fic,71401,BEPI,,1,,,,Og á fjórða sopa er hann farinn að segja Tómasi og strákunum frá stjörnum himinsins The Building og Gollum herberginu sínu Gretti Ásmundarsyni og flóru Íslands mýrisnípu og Kristínu taðnös óðamála og allt í einum frásagnarvöndli,
IP-MAT,mamma,nar,2008,21,0.23,fic,71529,BEDI,,,,Hætt,,Hún var hætt að biðja hann um að taka til í herberginu sínu,
IP-MAT,mamma,nar,2008,21,0.23,fic,71531,BEDI,,,,Hætt,,Hún var hætt að biðja hann um að elda,
IP-SUB,mamma,nar,2008,21,0.23,fic,71579,BEDI,,,,Hætt,,Hvernig fórstu að því að hætta ? spurði ég hann einu sinni þegar við Kata vorum í heimsókn fyrir norðan hjá þeim Ísabellu Ósk og börnin voru farin að sofa,
IP-MAT,mamma,nar,2008,21,0.23,fic,71611,BEDI,1,,,,,og við vorum að búast til farar þegar hann staðnæmdist snögglega spennti vöðvana leit á herbergishurðina hjá pabba sperrti eyrun og leit á mig,
IP-SUB,mamma,nar,2008,21,0.23,fic,71653,BEDI,,1,,,,og allt í einu vissi ég ekki fyrri til en ég var farinn að humma í hálfum hljóðum lagið úr Rúmfatalagersauglýsingunni Luddu ruddu duddu du,
IP-MAT,mamma,nar,2008,21,0.23,fic,71673,BEPS,,,,,,og sé lítinn strák standa á gangstéttinni hinum megin götunnar,
IP-SUB,mamma,nar,2008,21,0.23,fic,71756,BEDI,,,,,,og hélt um hálsólina á litlum hvolpi sem var sagður heita Lancelot,
IP-MAT,mamma,nar,2008,21,0.23,fic,71777,BEDI,1,,,,,Þegar ég kom inn var pabbi að setja á disk afganginn af fiskigratíninu sem við höfðum borðað,
IP-SUB,ofsi,nar,2008,21,0.23,sag,71810,BEDI,1,,,,,þegar ég var að alast upp í Hvammi í Vatnsdal var mitt fólk eins og flestir aðrir Húnvetningar í liði með Kolbeini unga Svo mjög að faðir minn var með Kolbeini og Gissuri í liði á Örlygsstaðafundi,
IP-SUB,ofsi,nar,2008,21,0.23,sag,71822,BEDS,1,,,,,Það voru reyndar gamanmál og rægitungur á sveimi um að hann væri fyrst og fremst að vingast við okkur Ásgrím til þess að komast þannig í mjúkinn hjá Kolfinnu systur okkar sem allir menn horfðu á löngunaraugum og Þórður átti reyndar síðar eftir að eignast dóttur með,
IP-MAT,ofsi,nar,2008,21,0.23,sag,71824,BEPI,,,,,,Því er á hinn bóginn ekkert að leyna að hann kom því í kring að mér var gefin Þuríður Sturludóttir mín tígulega kona með sitt skap sem getur bæði verið grimmt og úfið eins og menn segja mér að úthafið sé,
IP-MAT,ofsi,nar,2008,21,0.23,sag,71828,BEDI,1,,,,,Sturla Þórðarson var stundum að ráðgast við aðra af leiðtogum þeirra,
IP-SUB,ofsi,nar,2008,21,0.23,sag,71832,BEDS,1,,,,,hugsaði að það væru hvort sem er vonlausar hugmyndir eða vanhugsaðar áætlanir sem þeir væru að brjóta heilann um,
IP-SUB,ofsi,nar,2008,21,0.23,sag,71839,BEDI,1,,,,,hvort sem var verið að leggja á ráðin um að koma Gissuri Þorvaldssyni fyrir kattarnef eða hvað ætti að gera með vandræðin sem gátu hlotist af Þorgilsi skarða þá voru það bara innfæddir Sturlungar sem stungu saman nefjum og svo Hrafn Oddsson,
IP-SUB,ofsi,nar,2008,21,0.23,sag,71849,BEDS,1,,,,,Mér fannst þeir alltaf horfa á mig eins og þeir væru að hugsa hvað er þessi huglausi Húnvetningur eiginlega að ybba sig ?,
IP-SUB,ofsi,nar,2008,21,0.23,sag,71849,BEPI,,,,,,Mér fannst þeir alltaf horfa á mig eins og þeir væru að hugsa hvað er þessi huglausi Húnvetningur eiginlega að ybba sig ?,
IP-MAT,ofsi,nar,2008,21,0.23,sag,71867,BEDI,,,,,,og Hákon var að reyna að bræða með sér hvor okkar Þórðar myndi heppilegri til að fara með völd á Íslandi og reka þar erindi hans sjálfs,
IP-MAT,ofsi,nar,2008,21,0.23,sag,71870,BEDI,1,,,,,Þórður var að tala við einhverja menn,
IP-MAT,ofsi,nar,2008,21,0.23,sag,71883,BEPI,,,,,,það er búið að kjafta svo mikið og slúðra um samskipti mín við Sturlungana að það yrði hver sá maður vitlaus sem reyndi að komast til botns í hvað væri satt og logið,
IP-SUB,ofsi,nar,2008,21,0.23,sag,71919,BEDI,,,,,,og hafði þó oft verið þrýst á mig að gera slíkt eins og í þau skipti sem Sturla Sighvatsson hafði farið með yfirgangi og ribbaldaskap yfir allt og alla á þingum og hinir skárri höfðingjar voru að reyna að fá góðgjarna menn til að standa saman gegn frekjunni og ruddaskapnum,
IP-MAT,ofsi,nar,2008,21,0.23,sag,71926,BEPI,,,,,,Nú er búið að drepa nógu marga,
IP-SUB,ofsi,nar,2008,21,0.23,sag,71939,BEDS,1,,,,,og öll þau víðáttumiklu og-og-og hlýju og-og-og grösugu lönd sem urðu á leið minni og allur mannfjöldinn sem var samankominn í bæjunum og hinar tignarlegu byggingar borgarinnar eilífu og kirkjan mikla þar sem var sérstök annexía fyrir þá norræna menn sem voru komnir til að taka skriftir allt þetta styrkti þá hugmynd mína að það væri engu góðu þóknanlegt og skemmti einum saman skrattanum að við Íslendingar værum sífellt að vegast á í stað þess að reyna að lifa í friði í landi okkar,
IP-MAT,ofsi,nar,2008,21,0.23,sag,71971,BEPI,,,,,,ég er búinn að eignast prinsessuna,
IP-SUB,ofsi,nar,2008,21,0.23,sag,71976,BEDI,,,,,,og hvers vegna var verið að láta mig kvænast sjálfri prinsessunni ?,
IP-SUB,ofsi,nar,2008,21,0.23,sag,71977,BEPI,1,,,,,Og alltaf þegar mér líður hvað verst með þessar hugsanir og langar í rauninni helst til að liggja einn og í myrkri með hugarkvalirnar þá er hún Þuríður nógu ónærgætin til að fara að slá mig utanundir með svigurmælum alveg eins og Steinvör á Keldum er alltaf að húðstrýkja sinn mann,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72040,BEDI,,1,,,,og þögnin í kringum hann var farin að seyra allt á bænum,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72059,BEPI,,1,,,,Og er andlitið loks þagnar og ég get farið að bifa mér finn ég að það er farið að rigna,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72063,BEDI,1,,,,,og það birtist alltaf sjónum mínum um það bil sem ég var loks að ná friði svefnsins í sálina,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72163,BEDI,1,,,,,Hákon konungur var stundum að þýfga mig um það á hvern hátt hann gæti keypt okkur Íslendinga til þess að gerast hans þegnar,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72226,BEDI,1,,,,,var sífelldlega að gefa fyrirmæli um vopnabúnað og varðhöld,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72236,BEDI,1,,,,,og ég fann að hann meinti það sem hann var að segja,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72250,BEDI,,1,,,,Svona var hann farinn að hugsa,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72264,BEDS,,,,,,og fór að Staðarhóli til fundar við skáldið og höfðingjann Sturlu Þórðarson til að ráðfæra mig við hann um hvað væri best til bragðs að taka,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72271,BEDI,,,,,,Og án þess við þyrftum að ræða það frekar var hann fljótt búinn að útlista fyrir mér hvernig málin litu út í hans augum að væri Gissur hingað kominn eins og allt benti til í því skyni að brjóta landið undir konung þá myndi hann auðvitað svo fljótt sem auðið væri ráðast til atlögu gegn helstu valdamönnum er í vegi hans gætu staðið,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72291,BEDS,,,,,,Hann sagði að í rauninni væri ekki eftir neinu að bíða,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72300,BEDS,1,,,,,Viðraði samt efasemdir um hvort við ættum að flýta okkur jafn mikið og hann hvatti til hvort ekki væri réttara að fá til liðs við okkur bandamenn og félaga aðra þá sem Þórður hafði fengið til að gæta ríkis síns og var á meðal annars að hugsa um svila minn Eyjólf Þorsteinsson í Skagafirðinum,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72300,BEDI,,,,,,Viðraði samt efasemdir um hvort við ættum að flýta okkur jafn mikið og hann hvatti til hvort ekki væri réttara að fá til liðs við okkur bandamenn og félaga aðra þá sem Þórður hafði fengið til að gæta ríkis síns og var á meðal annars að hugsa um svila minn Eyjólf Þorsteinsson í Skagafirðinum,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72302,BEDI,1,,,,,og ég var líka að hugsa um að trúlega væri betra að hafa slíka menn í ráðum frá upphafi en að eiga kannski á hættu að þeim mislíkaði að vera hafðir útundan og myndu því jafnvel tregari til aðgerða síðar þegar á reyndi,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72309,BEDI,,1,,,,og var farið að skálma um gólfin,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72333,BEDI,1,,,,,Er hann þó sannkallað heljarmenni eins og ég varð vitni að eftir frægan fund okkar Þórðar kakala hjá Hákoni konungi þegar Þórður mætti með skrifuðu rolluna sína og kóngur var að reyna að bræða með sér hvorum okkar hann treysti betur til að ráðskast með mál á Íslandi,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72338,BEPI,,,,,,Og var þar hvorki matur né drykkur klipinn við nögl frekar en við er að búast,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72357,BEDI,1,,,,,Þórður var að fá sér drykk undir þessum orðum,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72364,BEDI,1,,,,,Og hann var ekkert að láta ganga á eftir sér,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72386,BEDI,,,,,,en ólíkt var að sjá hve hann varð allur hermannlegri eftir þessa nótt er frændi Kakali lét dytta að andlitslýtum hans,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72391,BEDI,,,,,,og þar sem okkur báðum var falið að reka erindi konungs á Íslandi þá veit ég fyrir víst að hann mun ekkert gera sem hans hátign verndara og yfirboðara Hákoni Noregskonungi væri þvert um geð,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72393,BEPI,,,,,,þar er nefnilega við frændur hans Sturlungana að eiga,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72417,BEDI,,,,,,Ég var tilbúinn að þola veröldina eins og hún er og án þess að bifast,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72439,BEDI,1,,,,,voru um hríð að snuddast hér á hlaðinu Í bland við mína vinnumenn og stráka,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72452,BEPI,1,,,,,Ég veit alltaf hvenær eitthvað stórt er að brjótast um í honum því að þá hættir hann að vera í sambandi við annað fólk,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72456,BEPI,1,,,,,og ég er að gefast upp á þessu,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72462,BEPI,,,,,,og sé svo þá er ég búin að gefast upp,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72464,BEPI,,,,,,Eins og það er gott að eiga mann þegar friður ríkir eða það hef ég í það minnsta alltaf ímyndað mér þá er ekkert jafn illt og eyðandi og að vita af öllu í báli og brandi hvert sem litið er,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72467,BEPI,1,,,,,Og ef Gissur er að búa sig undir frekari styrjaldir og úr því honum finnst óþarft að tala við mig um slíkt þá ákvað ég að taka saman föggur mínar og flytjast héðan,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72470,BEDI,1,,,,,Svona var ég að hugsa nú í morgun eftir erfiða nótt búin að gera þetta upp við mig,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72498,BEDI,1,,,,,ef þessir menntuðu snillingar tveir voru að brjóta til mergjar eitthvert mikilsvert og flókið mál þá vildi Snorri gjarnan vita hvað ég hefði til málanna að leggja,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72524,BEDI,1,,,,,Nákvæmlega þetta var ég að hugsa þegar þeir Hrafn Oddsson og Sturla skáld Þórðarson knúðu dyra hjá mér um miðja nótt á jólum og vildu fá mig með í leiðangur til að drepa Gissur Þorvaldsson þá nýsnúinn heim til landsins,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72538,BEDS,,,,,,og ég fékk brátt að heyra að það ætti að koma við í Stafholti í Borgarfirði því að þar væri sá orðlagði kappi Þorgils skarði búinn að koma sér fyrir og með marga fylgdarmenn ellefu vopnaða menn sagði einhver eða jafnvel fjórtán ef með væru taldir þrír strákar sem eru hafðir til að geyma hesta,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72561,BEDS,,,,,,Á endanum sættist Þorgils skarði á að slást í þessa herför með okkur þótt hann væri jafnframt að reyna að grátbæna Sturlu og Gissur um að fá að sleppa því vegna eiða sinna við Hákon konung,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72591,BEDI,1,,,,,og það hvarflaði stundum að mér þegar ég var að reyna að koma honum til sjálfs sín til að geta ráðfært mig við hann að honum væri ekki lengur fyllilega ljóst í hverskonar leiðangri hann væri,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72604,BEDI,1,,,,,en við vorum þá allir að missa móðinn,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72605,BEDI,,,,,,Það var ekki lokkandi tilhugsun að dragnast kannski með rennblautt og úrvinda lið að Kaldaðarnesi þar sem eins væri líklegt að menn hefðu spurt ferðir okkar og biðu með alvopnaða heri Svo við ákváðum í lok dags að láta fyrirberast aðra nótt þar í Ölfusi og snúa svo heimleiðis Í kraparegni,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72678,BEPI,,,,,,Um hinn hirðmann yðar og samferðamann minn hingað til lands Þorgils skarða Böðvarsson er aðra sögu að segja,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72697,BEDI,1,,,,,En ég var að tala um Eyjólf Þorsteinsson,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72733,BEDI,,,,,,Hann var búinn að loka sig af úti í skemmu,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72738,BEDS,1,,,,,enda var þarna enginn annar en djákni að sunnan fulltrúi og umboðsmaður Skálholtsbiskups með svo kurteisu fasi að það var eins og biskupinn sjálfur væri að heimsækja einhvern konungborinn,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72750,BEPI,1,,,,,ég er ekkert að draga úr því,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72751,BEDI,,1,,,,allur þessi endalausi ófriður og sú stöðuga ógn eða lífshætta sem honum fylgdi var fyrir löngu farið að slíta mínum manni út,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72766,BEDI,,,,,,Þannig að það var ekki að undra þótt honum væri mikið í mun að taka á móti fulltrúa biskups og sendimanni Haukdælagoðans eins og sá stórhöfðingi og mikilsháttar valdsmaður sem þeir virtust telja hann vera,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72771,BEPI,,,,,,Þetta sé ég alltaf á því að augnabliki síðar er Sturla búinn að taka upp sama sið,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72780,BEDI,,1,,,,hefði ég ekki séð að það var örskammt liðið á samtalið þegar Sturla var farinn að haga sér nákvæmlega eins örlítið uppskrúfað,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72789,BEDS,1,,,,,Ég fann að Sturlu létti við að heyra þetta að þessum orðum sögðum var eins og hann fengi allt í einu hjartans trú á að þetta væri í alvöru að gerast að Gissur vildi láta af styrjöldum og auka veg og virðingu gamalla fjandmanna og af því Sturla er manna hrifnæmastur,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72806,BEPI,,1,,,,Hvernig á að vera hægt að taka mark á Gissuri Þorvaldssyni þegar hann er allt í einu farinn að tala eins og maður friðar og sátta ?,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72816,BEDS,1,,,,,og fyrst og fremst vildi ég heyra álit Sturlu á því sem væri að gerast því að þann mann veit ég alvitrastan og hófsamastan,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72858,BEDS,1,,,,,en okkur var öllum ljóst er við kvöddumst að nýr dagur væri að renna upp í landi voru tímar ótta og skelfingar senn að baki,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72873,BEPI,,,,,,en ég er búinn að sjá að Skagafjörðurinn er einmitt lykillinn að því að halda Sturlungum og allskyns lukkuriddurum í skefjum,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72883,BEDI,1,,,,,enda var Þórður kakali ekki lengi að ryðja honum úr vegi eins og menn muna,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72884,BEDS,1,,,,,Ég fór að hugsa að ef staða mála væri nú á hinn veginn að foringi Skagfirðinga væri að leita dugandi leiðtoga fyrir okkur Haukdæli þá væri úrvalið nóg þótt mín nyti ekki við,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72904,BEDI,1,,,,,Ég var um það bil að detta niður á þá lausn að setja þá eða einhverja þeirra niður í Skagafirði,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72905,BEDI,1,,,,,var búinn að kaupa hið gamla og glæsta stórbýli Kolbeins unga Flugumýrina,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72949,BEPI,,,,,,það er undarlegt að þurfa að hitta svarinn óvin til að mæta loks virðingu af því tagi sem sæmandi má kallast,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72969,BEDI,1,,,,,Og var að vona að hún myndi virða mig þeirrar ákvörðunar Fylgja sínum manni Og skilja jafnvel að ég er að hugsa um hennar hag,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72969,BEPI,,,,,,Og var að vona að hún myndi virða mig þeirrar ákvörðunar Fylgja sínum manni Og skilja jafnvel að ég er að hugsa um hennar hag,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72970,BEPI,,,,,,hún er búin að þjást af heimþrá alveg frá því fyrst við fórum af hennar heimaslóðum,
IP-MAT,ofsi,nar,2008,21,0.23,sag,72984,BEDI,,,,,,og ég var auðvitað ekkert búinn að gleyma því þótt það sé manni kannski ekki efst í huga alla daga hver vó hvern fyrir tveimur áratugum enda nóg til að æra óstöðugan að rifja upp öll vígaferli okkar blóðugu aldar,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72992,BEPI,1,,,,,ég get allt Þegar svörtu hundarnir eru ekki að sækja á mig,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72998,BEDS,1,,,,,Fyrsta hugsunin sem hvarflaði að mér er Gissur sagði eins og hann væri að tilkynna einhvern hversdagslegan hlut að hann væri að hugsa um að flytjast búferlum í Skagafjörð var sú að það yrði hann að eiga við sjálfan sig og sína samvisku,
IP-SUB,ofsi,nar,2008,21,0.23,sag,72998,BEDS,,,,,,Fyrsta hugsunin sem hvarflaði að mér er Gissur sagði eins og hann væri að tilkynna einhvern hversdagslegan hlut að hann væri að hugsa um að flytjast búferlum í Skagafjörð var sú að það yrði hann að eiga við sjálfan sig og sína samvisku,
IP-SUB,ofsi,nar,2008,21,0.23,sag,73004,BEDI,1,,,,,Er við Gissur á sínum tíma tókum að hittast var hann enn í hjónabandi með Ingibjörgu heitinni dóttur Snorra Sturlusonar sem hann var látinn kvænast þegar hann var fimmtán ára og því meinbugir á okkar sambandi,
