label	nodestring	subgenre	century	lexicaldiversity	postnt	genre	textid	year	treeid	text
-		tra	17	0.23	1	bio	indiafari	1661	40747	Innihaldandi um hið sérlegasta hvað við bar fyrst ég kom í Kaupinhafn og það fleira sem áminnst verður
-		tra	17	0.23	1	bio	indiafari	1661	40748	Skömmu síðar þar eftir er ég var innskrifaður í kóngsins bók og að unnum eiði bar svo við einn snemma morgun að ég gekk yfir þá járnrist sem gengin er inn á kirkjugarðinn dómkirkjunnar sem kallast Vor Frue kirkja það er Maríukirkja að leita eftir Þorláki Þorkelssyni studioso
-		tra	17	0.23	1	bio	indiafari	1661	40855	en strax er hún kom til hans með ölið út í garðinn heilahjó hann hana í einu til dauða
-		tra	17	0.23	1	bio	indiafari	1661	40857	Og nær prestinum þótti hennar dvöl yfirmáta langgæð verða sendi hann hina aðra stúlkuna að vita hvað hennar dvöl valda mundi
-		tra	17	0.23	1	bio	indiafari	1661	40909	Á þeim næsta sunnudegi eftir sem þetta fordæðuverk skeð hafði og kirkjuverjararnir skyldu sinn umgang í kirkjunni hafa eftir venjunni að bera þær töflur fram fyrir fólkið sem á stólunum situr hvar inn sérhver leggur sem hver vill sjálfur og þá þeir ölmusuféð skyldu innleggja fundu þeir eina örkina tæmda öllu gjaldinu
-		tra	17	0.23	1	bio	indiafari	1661	40911	Svo bar til nær sem þessi fyrrnefndi glæpamann hafði að mestu því rænta fé útsvallað þá féll honum til geðs að tíðka sitt gamla handverk aftur að nýju
-		tra	17	0.23	1	bio	indiafari	1661	40965	Og um kvöldið til Osló nær hann með kónginum og öðrum herrum var til borða uppsitjandi kenndi hann sig veikan orðinn
-		tra	17	0.23	1	bio	indiafari	1661	40969	Nú sem hans frú Mette eður Matthildur það spurði brá henni undarlega við
-		tra	17	0.23	1	bio	indiafari	1661	40991	Og nær sem skipin undir þeirra seglum voru komin út fyrir Drageyri í hægri kylju kom einn andgarður svo geysilega hart að stórmastrið sem var samansett af níu trjám og var tveggja og þriggja feðminga að þykkt hrökk í sundur og í einu út í sjó með tólf mönnum er í merskörfunni sátu af hverjum einn þeirra andaðist og kóngur mjög syrgði með tárum
-		tra	17	0.23	1	bio	indiafari	1661	40994	Í þriðja sinni var ég með þá kóngurinn sigldi þessu skipi ofan í Eyrarsund
-		tra	17	0.23	1	bio	indiafari	1661	40999	En nær hann tunnuna opnaði var það höfuðlaus dauður maður liggjandi
-		tra	17	0.23	1	bio	indiafari	1661	41012	Einn morgun bar svo við nær menn tóku sinn morgunverð að einn af kóngsins hofjunkurum var sendur til að spyrjast fyrir um í skipinu hvort engir íslenskir væru innan skipsborða hverjir ef þar væri skyldu án viðtafar með sér ganga fyrir kóng því hann svo befalaði
-		tra	17	0.23	1	bio	indiafari	1661	41055	Sá viðburður skeði á heimreisunni að nær kóngur vildi kvöldmáltíð halda þá vantaði allt borðsilfrið
-		tra	17	0.23	1	bio	indiafari	1661	41099	Síðan nær meir leið á daginn sáum vér eitt skip á vorri framleið
-		tra	17	0.23	1	bio	indiafari	1661	41105	Nær ég stykkin með fengpúðri og slíku sem til heyrði undir sigti tilbúið hafði þá afrétti kóngur stykkin sjálfur eftir sinni vild
-		tra	17	0.23	1	bio	indiafari	1661	41115	Og nær vér komum fyrir Varbergsslot lét kóngur setja sig með bát til lands með nokkrum fleirum af hofjunkum og herrum
-		tra	17	0.23	1	bio	indiafari	1661	41128	Um frú Matthildi sem fyrr var nefnd var sagt nær hún spurði kóngs ásetning að hún hafi inngengið í sitt svefnherbergi einsömul og bannað sinni þjónustumey þar inn að ganga með sér og hafi skömmu seinna þar inni dauð fundist
-		tra	17	0.23	1	bio	indiafari	1661	41130	Fyrst nær ég kom til Kaupinhafnar 1615-1615 var eitt opið sund á milli borgarinnar og Amakarlands
-		tra	17	0.23	1	bio	indiafari	1661	41136	Hvern laugardag fann ég hann í Kaupinhafn nær ég var heima því þá var torgdagur
-	fyrst	tra	17	0.23	1	bio	indiafari	1661	41166	og fór svo með greiðasta hætti sem honum af Guði lukka til gafst eftir því sem leið lá fyrst suður í Róm
-		tra	17	0.23	1	bio	indiafari	1661	41194	Stundum ganga menn nær þyrstir eru í þá kjallara sem eru við Ströndina að svala sér
-		tra	17	0.23	1	bio	indiafari	1661	41232	Nú bar svo við að um morguninn snemma næstan eftir var umsleginn öll stræti með bumbunni af Marteini vorum trumbuslagara sem oftlega við bar nær kóngur vildi oss nokkuð
-		tra	17	0.23	1	bio	indiafari	1661	41242	Þessi nær eð kóngur upphóf að vega sjálfur í metum púðrið í einni skálinni en lóðið í annarri bað kónginn að vægja sér fátækum svaramanni með voginni að ætla ei svo mikið púður til hvers stykkis sem til jafns væri við sérhvert lóð er þeir kalla kugel því hann meinti að stykkin mundu það ei þola
-		tra	17	0.23	1	bio	indiafari	1661	41243	En hvert það stykki sem springur nær það í fyrstu verður próberað það hlýtur meistarinn aftur að nýju steypa upp á sinn eigin kostnað
-		tra	17	0.23	1	bio	indiafari	1661	41296	Nær við gengum fyrir þær húsdyr er Marteinn sat inni og sýndi konunni stórt ofbeldi með stórum heitingarorðum og kúgan til ölpeninga og nær konan sér mig kallar hún ákaflega
-		tra	17	0.23	1	bio	indiafari	1661	41318	En nær hann liðugur gjörðist greip hann sinn hníf
-		tra	17	0.23	1	bio	indiafari	1661	41334	og nær hann kom til skips aftur hlaut níu sinnum frá skipsins rámúla í sjó að dansa með sínu sári
-		tra	17	0.23	1	bio	indiafari	1661	41347	Sex vikna tíma þar eftir um haustið bar svo við eitt kvöld þá klukkan var fjögur slegin sem var vor máti heim frá Týhúsinu að ganga hvert kvöld að vér hlupum yfir slotsplássið kapphlaup
-		tra	17	0.23	1	bio	indiafari	1661	41407	Nær þessi skútumaður sér vaktina koma kallar hann með ákefð að sú góða vakt skyldi koma með hast og hjálpa sér því tveir menn séu komnir í sína skútu og gjöri sér stórt ónæði
-		tra	17	0.23	1	bio	indiafari	1661	41492	Einar hljóp út nær hann sá hvað gjörðist
-		tra	17	0.23	1	bio	indiafari	1661	41512	og var það meining manna að bæði meistarinn og hans sveinar mundu þá færi gafst draga sér nokkuð til drykkjupeninga af þessu góssi hvar fyrir í tvær reisur þessi Matthías Davíðsson varð í Bláturn innsettur og hótað líftjóni þó náðaður yrði
-	daglega	tra	17	0.23	1	bio	indiafari	1661	41524	Nú er það til máls að taka að þessir tveir vínsveinar tóku þennan skútumann ofan í þann vínkjallara er í garðinum var hvar þeir daglega voru í tveggja tunnu föt það vín að inntappa er til þeirrar fyrstu reisu að Indíen var ætlað og þá var í búningi 1618-1618
-		tra	17	0.23	1	bio	indiafari	1661	41557	Og nær þeir litu mig blóðugan undraði þá
-		tra	17	0.23	1	bio	indiafari	1661	41606	En nær meistarinn sá að það tilvegna kopar rann ekki allt í formið afsinnaðist hann stórum
-		tra	17	0.23	1	bio	indiafari	1661	41659	Og nær hann vildi upp á slotið yfir brúna ganga talaði þessi kvinna til hans
-		tra	17	0.23	1	bio	indiafari	1661	41667	Og nær sem hún svo gjörði féll sú vonda tönn úr hennar munni í gegnum pípuna án nokkrar kvalar eður tilfinnandi verkja
-		tra	17	0.23	1	bio	indiafari	1661	41692	Og nær sá dagur kom að biskup skyldi koma til Kaupinhafn á kóngsfund þann morgun bjóst kóngur um með veglegasta hætti hans bróðir og þeir þrír ungu herrar
-	fyrst	tra	17	0.23	1	bio	indiafari	1661	41712	Pálún eður vegleg landtjöld lét kóngur uppreisa svo sem hálfa mílu þar frá heim að borginni við þar sem fyrst fundir urðu
-		tra	17	0.23	1	bio	indiafari	1661	41717	og lét ýmsa af voru fólki ríða einum fráum hesti rauðum er sagður var íslenskur upp á þessa heiði að hugleiða nær biskup kæmi
-		tra	17	0.23	1	bio	indiafari	1661	41724	Og nær biskup kom nokkuð nálægt reið kóngur með allri sinni herralegri fylgd honum í móti
-		tra	17	0.23	1	bio	indiafari	1661	41725	Og nær þeirra var fjörutíu faðmar á milli orðið sté kóngur og öll hans fylgd af sínum hestum biskupinn í sama máta
-		tra	17	0.23	1	bio	indiafari	1661	41729	Þremur koðarstykkjum var fyrst afhleypt nær fundust í öðru sinni nær þeir aftur á bak stigu og í þriðja sinni nær þeir heim að tjöldum fram hjá oss riðu
-		tra	17	0.23	1	bio	indiafari	1661	41729	Þremur koðarstykkjum var fyrst afhleypt nær fundust í öðru sinni nær þeir aftur á bak stigu og í þriðja sinni nær þeir heim að tjöldum fram hjá oss riðu
-		tra	17	0.23	1	bio	indiafari	1661	41729	Þremur koðarstykkjum var fyrst afhleypt nær fundust í öðru sinni nær þeir aftur á bak stigu og í þriðja sinni nær þeir heim að tjöldum fram hjá oss riðu
-		tra	17	0.23	1	bio	indiafari	1661	41761	Og nær sem herrarnir gengu út af tjöldunum stigu þeir upp á sína hesta
-		tra	17	0.23	1	bio	indiafari	1661	41765	En nær í gegnum borgarhliðin voru komnir þá stóð þar brynjað lið borgarinnar til beggja handa og gegnum alla borgina allt að Hábrú
-		tra	17	0.23	1	bio	indiafari	1661	41798	Ég hefi mörgu gleymt hér inn að setja sem við bar á meðan biskupinn í Kaupinhafn dvöl hafði einkum um fýrverkið sem afbrennt varð á slotsplássinu og þá kóngurinn gjörði honum veislu á flotanum
-		tra	17	0.23	1	bio	indiafari	1661	41800	Einn af meðfylgjurum biskupsins þá þeir komu af kóngsins skipaflota af Bremerhólmi í gegnum þau port er þar liggja í borgina var mjög drukkinn og yfirkominn af sínum selskapsbræðrum forlátinn því þeir voru allir yfirkomnir að mestu af alúðarstórri trakteran kóngsins þénara sem skeði eftir hans vilja
-		tra	17	0.23	1	bio	indiafari	1661	41822	Og nær við kvöddumst hvað með vinsemd skeði gaf hann mér tvo dali klút og kraga
-		tra	17	0.23	1	bio	indiafari	1661	41824	Skipherrann sá eð Lárus hét þakkaði mér þar fyrir nær fundir urðu
-	nær þá að bæri	tra	17	0.23	1	bio	indiafari	1661	41828	Hver þeirra elstu hefur sinn garð þar er þeir gista nær þá að bæri
-		tra	17	0.23	1	bio	indiafari	1661	41828	Hver þeirra elstu hefur sinn garð þar er þeir gista nær þá að bæri
-		tra	17	0.23	1	bio	indiafari	1661	41848	Og nær við þar komum gekk hún til frúinnar
-		tra	17	0.23	1	bio	indiafari	1661	41892	og buðu mér sig að finna aftur nær þau þangað kæmi aftur ef mér og þeim svo auðnaðist
-		tra	17	0.23	1	bio	indiafari	1661	41904	Þessi róða eður vaktfylking skyldi öll við Rauðuport saman safnast þá klukkan sló fjögur eftir miðdag sem er stund eftir nón og af vaktmeistaranum skarplega álitin hvort þeir drukknir væri og rjóðir í andliti
-		tra	17	0.23	1	bio	indiafari	1661	41943	og hverja nótt er hann uppá slotinu utan nær hann biður hópmanninn það er slotsherrann um leyfi þar til að hann megi heima hvíla í sínu herbergi
-		tra	17	0.23	1	bio	indiafari	1661	41946	Nú er það í valdi þessara betrúaðra manna nær þeir svo finna einn í sinni vakt sofandi eður illa sig athugandi svo hann þess vegna verður gripinn að deyða hann þar strax eður með sér lifandi til vaktmeistarans að leiða svo hann þá í fjötra innsetjist og að morgni líflátist hvað títt skeður á slotum og festingum þá ólukkan einum til vill og einn nýlega hent hafði litlu fyrri en ég þangað kom með mínum lagsmönnum hverjir eftir stríðsmanering og vísu eru af fimm þeirra kompagníbræðrum og bestu vinum á tilsettu plássi í hel skotnir hverja þeir sjálfir útvelja úr heilu kompagníi
-		tra	17	0.23	1	bio	indiafari	1661	41946	Nú er það í valdi þessara betrúaðra manna nær þeir svo finna einn í sinni vakt sofandi eður illa sig athugandi svo hann þess vegna verður gripinn að deyða hann þar strax eður með sér lifandi til vaktmeistarans að leiða svo hann þá í fjötra innsetjist og að morgni líflátist hvað títt skeður á slotum og festingum þá ólukkan einum til vill og einn nýlega hent hafði litlu fyrri en ég þangað kom með mínum lagsmönnum hverjir eftir stríðsmanering og vísu eru af fimm þeirra kompagníbræðrum og bestu vinum á tilsettu plássi í hel skotnir hverja þeir sjálfir útvelja úr heilu kompagníi
-		tra	17	0.23	1	bio	indiafari	1661	41947	Nær vér fyrst þar komum urðu á þriðja degi þar eftir á því úthöggna steinhúsi er fremst á múrnum stendur og að sundinu og yfir að Helsingborg vendir kónglegrar Majestets artíkular fyrir oss upplesnir og af oss eiðar teknir upp á trú og hollustu við kóng og krúnuna hvað þrisvar skeði um þann tveggja ára tíma ég þar dvaldist og eiðar endurnýjaðir
-		tra	17	0.23	1	bio	indiafari	1661	41962	Mikil frost komu þar annan veturinn er ég þar var svo að Eyrarsund lagði um þorra og fram á föstu svo bændur af Helsingborgarlandi sem er úr Skáney komu á vögnum yfir Eyrarsund sem að er vika sjávar milli Krónborgar og Helsingborgar til torgs með allra handa vöru æta og óæta eftir gamallri tilskikkan að nær svo við bar að Eyrarsund liggur og þeir á vögnum komast mega yfir Eyrarsund þá hafa þeir frítt torg í Helsingeyri en ei oftar
-		tra	17	0.23	1	bio	indiafari	1661	41979	Og nær ég kom í vort vakthús þar var vaktmeistarinn
-		tra	17	0.23	1	bio	indiafari	1661	41981	Nær ég kem býð ég gott kvöld
-		tra	17	0.23	1	bio	indiafari	1661	42009	Ég kvað Guð almáttugan að hitta einn og sérhvern þar hann vildi af sloti eða á því allir stæði eins naktir fyrir dauðanum hvort hann væri innan múra eða utan þá Guð svo vildi vera láta að sérhver og einn burtleiðast skyldi
-		tra	17	0.23	1	bio	indiafari	1661	42021	Hann segir helst muni hann mig umsitja nær tunglþrot væri á minni skildvakt
-		tra	17	0.23	1	bio	indiafari	1661	42023	Nú bar svo við að mér og tveimur öðrum af mínu liði bar vakt á þeim litla rúndel þessa nótt en mér fyrst um kvöldið með soldátum nær vaktmeistarinn upphóf sína öldrykkju í vaktstofu byssuskyttanna
-		tra	17	0.23	1	bio	indiafari	1661	42036	Og nær hann var svo nálægt kominn sem ég hugði með spjótinu ég mundi til hans seilast mega þá gaf ég svo mikið hljóð af mér sem hæst og ógnunarmest ég orkaði af hverju hann frábærlega skelfdist svo hann hrökk langt til baka og sagði til sín kjökrandi að hann væri gerunn eður sá umkring gengi
-		tra	17	0.23	1	bio	indiafari	1661	42052	Um kvöldið nær ég gekk af slotinu og í gegnum Rauðuport og upp eftir steinstrætinu í hverju inni var kónglegrar Majestets tollari Kristján Davíðsson og margt annarra vildarmanna
-		tra	17	0.23	1	bio	indiafari	1661	42053	og ég hugði til herbergis ganga þá úr einum vínkjallara var kallað til mín að ég þangað kæmi
-		fic	17	0.26	1	nar	armann	1675	42070	Alltjafnt var hann reiðubúinn að fremja soðningar og kokkamennsku þá við þurfti
-		fic	17	0.26	1	nar	armann	1675	42086	og nær þeir sá Þorstein gála bróður sinn sitjandi við öskustó hæddu þeir hann
-		fic	17	0.26	1	nar	armann	1675	42214	Þá mjög er nú orðið kvöldað finnur Þorsteinn að sig tekur að syfja náliga so hann getur sér varla uppihaldið
-		fic	17	0.26	1	nar	armann	1675	42238	því næst gjörir að hreinsa amboðin þá aflokið hafði þessu starfi
-		fic	17	0.26	1	nar	armann	1675	42315	hefi eg góða von að þú munir mér lið sýna þá áliggur
-		fic	17	0.26	1	nar	armann	1675	42830	Nú sem máltíð var enduð spurði Þorsteinn drottingu að hvað hann skuli á morgun aðhafast
-		oth	17	0.39	1	bio	magnus	1675	43087	En þá þess háttar prestum var sendibréf til skrifað var utan á bréfið settur virðingatitill sá frómum og velrýndum etc.
-		oth	17	0.39	1	bio	magnus	1675	43141	Nú fregnar biskup umræður manna um viðskifti þeirra Þorkels prests og þar til með að hann svo sem til forna forðaðist öngva að gamanleikum sínum nær það sig svo henti hann nokkur konststykki orsakaðist til að sýna Hvar af nýju biskup uppfylltist heiftar og bræði við áður téðan Þorkel prest
-		oth	17	0.39	1	bio	magnus	1675	43163	Þá þetta hafði nú lengi varað gaus á yfirmáta miklu regni og krapahríð
-		oth	17	0.39	1	bio	magnus	1675	43209	væri sá tilburður er skeð hefði heim á Hólastað þá síra Þorkell þangað kom eftir biskupsins befalningu
-		fic	17	0.34	1	nar	modars	1675	43291	En þá hann var fimm ára að aldri gekk drósin Depilrassa á fund við barnsföður sinn
-		fic	17	0.34	1	nar	modars	1675	43307	Síðan lagði hann oft þangað leiðir sínar þá fámennt var í selinu
